location_id,location_name,locality,country_code,timezone,provider,owner,latitude,longitude,sensor_id,sensor_name,parameter,parameter_display_name,units,date_local,value_mean,value_median,value_min,value_max,hourly_rows,coverage_percent_complete_mean,coverage_percent_coverage_mean
3099020,Dubai Motor City,,AE,Asia/Dubai,AirGradient,Akis,25.046136176968492,55.24946085563235,10877517,pm10 µg/m³,pm10,,µg/m³,2024-10-08,18.605,21.450000000000003,9.1,26.7,14,100.0,100.0
3099020,Dubai Motor City,,AE,Asia/Dubai,AirGradient,Akis,25.046136176968492,55.24946085563235,10877517,pm10 µg/m³,pm10,,µg/m³,2024-10-09,25.72083333333333,19.05,11.5,82.2,24,100.0,100.0
3099020,Dubai Motor City,,AE,Asia/Dubai,AirGradient,Akis,25.046136176968492,55.24946085563235,10877517,pm10 µg/m³,pm10,,µg/m³,2024-10-10,51.35833333333333,50.0,22.8,97.4,24,100.0,100.0
3099020,Dubai Motor City,,AE,Asia/Dubai,AirGradient,Akis,25.046136176968492,55.24946085563235,10877517,pm10 µg/m³,pm10,,µg/m³,2024-10-11,51.870000000000005,52.75,47.3,55.7,10,100.0,100.0
3099020,Dubai Motor City,,AE,Asia/Dubai,AirGradient,Akis,25.046136176968492,55.24946085563235,10877517,pm10 µg/m³,pm10,,µg/m³,2024-10-14,29.309999999999995,27.65,18.4,42.8,10,100.0,100.0
3099020,Dubai Motor City,,AE,Asia/Dubai,AirGradient,Akis,25.046136176968492,55.24946085563235,10877517,pm10 µg/m³,pm10,,µg/m³,2024-10-15,29.46666666666667,26.35,19.5,49.6,24,100.0,100.0
3099020,Dubai Motor City,,AE,Asia/Dubai,AirGradient,Akis,25.046136176968492,55.24946085563235,10877517,pm10 µg/m³,pm10,,µg/m³,2024-10-16,18.36375,20.549999999999997,5.77,28.1,24,100.0,100.0
3099020,Dubai Motor City,,AE,Asia/Dubai,AirGradient,Akis,25.046136176968492,55.24946085563235,10877517,pm10 µg/m³,pm10,,µg/m³,2024-10-17,8.008333333333333,6.609999999999999,3.82,21.1,24,100.0,100.0
3099020,Dubai Motor City,,AE,Asia/Dubai,AirGradient,Akis,25.046136176968492,55.24946085563235,10877517,pm10 µg/m³,pm10,,µg/m³,2024-10-18,17.413333333333334,20.1,5.1,25.7,24,100.0,100.0
3099020,Dubai Motor City,,AE,Asia/Dubai,AirGradient,Akis,25.046136176968492,55.24946085563235,10877517,pm10 µg/m³,pm10,,µg/m³,2024-10-19,24.695833333333336,22.95,10.5,59.9,24,100.0,100.0
3099020,Dubai Motor City,,AE,Asia/Dubai,AirGradient,Akis,25.046136176968492,55.24946085563235,10877517,pm10 µg/m³,pm10,,µg/m³,2024-10-20,58.175000000000004,59.85,16.5,83.5,24,100.0,100.0
3099020,Dubai Motor City,,AE,Asia/Dubai,AirGradient,Akis,25.046136176968492,55.24946085563235,10877517,pm10 µg/m³,pm10,,µg/m³,2024-10-21,71.88333333333334,74.0,33.4,101.0,24,100.0,100.0
3099020,Dubai Motor City,,AE,Asia/Dubai,AirGradient,Akis,25.046136176968492,55.24946085563235,10877517,pm10 µg/m³,pm10,,µg/m³,2024-10-22,65.64999999999999,54.4,38.6,101.0,24,100.0,100.0
3099020,Dubai Motor City,,AE,Asia/Dubai,AirGradient,Akis,25.046136176968492,55.24946085563235,10877517,pm10 µg/m³,pm10,,µg/m³,2024-10-23,44.19166666666666,47.25,11.5,70.1,24,100.0,100.0
3099020,Dubai Motor City,,AE,Asia/Dubai,AirGradient,Akis,25.046136176968492,55.24946085563235,10877517,pm10 µg/m³,pm10,,µg/m³,2024-10-24,32.85916666666667,36.8,9.42,52.6,24,100.0,100.0
3099020,Dubai Motor City,,AE,Asia/Dubai,AirGradient,Akis,25.046136176968492,55.24946085563235,10877517,pm10 µg/m³,pm10,,µg/m³,2024-10-25,41.891666666666666,41.65,15.7,66.4,24,100.0,100.0
3099020,Dubai Motor City,,AE,Asia/Dubai,AirGradient,Akis,25.046136176968492,55.24946085563235,10877517,pm10 µg/m³,pm10,,µg/m³,2024-10-26,43.62083333333334,39.7,17.4,66.6,24,100.0,100.0
3099020,Dubai Motor City,,AE,Asia/Dubai,AirGradient,Akis,25.046136176968492,55.24946085563235,10877517,pm10 µg/m³,pm10,,µg/m³,2024-10-27,23.070833333333336,21.7,11.1,40.6,24,100.0,100.0
3099020,Dubai Motor City,,AE,Asia/Dubai,AirGradient,Akis,25.046136176968492,55.24946085563235,10877517,pm10 µg/m³,pm10,,µg/m³,2024-10-28,20.941666666666666,19.15,12.0,31.4,24,100.0,100.0
3099020,Dubai Motor City,,AE,Asia/Dubai,AirGradient,Akis,25.046136176968492,55.24946085563235,10877517,pm10 µg/m³,pm10,,µg/m³,2024-10-29,33.375,30.799999999999997,20.4,70.0,24,100.0,100.0
3099020,Dubai Motor City,,AE,Asia/Dubai,AirGradient,Akis,25.046136176968492,55.24946085563235,10877517,pm10 µg/m³,pm10,,µg/m³,2024-10-30,40.291666666666664,37.95,15.1,66.8,24,100.0,100.0
3099020,Dubai Motor City,,AE,Asia/Dubai,AirGradient,Akis,25.046136176968492,55.24946085563235,10877517,pm10 µg/m³,pm10,,µg/m³,2024-10-31,53.9375,50.3,39.0,74.2,24,100.0,100.0
3099020,Dubai Motor City,,AE,Asia/Dubai,AirGradient,Akis,25.046136176968492,55.24946085563235,10877517,pm10 µg/m³,pm10,,µg/m³,2024-11-01,65.08333333333333,61.3,51.2,97.2,24,100.0,100.0
3099020,Dubai Motor City,,AE,Asia/Dubai,AirGradient,Akis,25.046136176968492,55.24946085563235,10877517,pm10 µg/m³,pm10,,µg/m³,2024-11-02,60.925000000000004,57.599999999999994,42.4,106.0,24,100.0,100.0
3099020,Dubai Motor City,,AE,Asia/Dubai,AirGradient,Akis,25.046136176968492,55.24946085563235,10877517,pm10 µg/m³,pm10,,µg/m³,2024-11-03,74.14999999999999,76.85,31.7,113.0,24,100.0,100.0
3099020,Dubai Motor City,,AE,Asia/Dubai,AirGradient,Akis,25.046136176968492,55.24946085563235,10877517,pm10 µg/m³,pm10,,µg/m³,2024-11-04,68.16250000000001,55.3,40.5,127.0,24,100.0,100.0
3099020,Dubai Motor City,,AE,Asia/Dubai,AirGradient,Akis,25.046136176968492,55.24946085563235,10877517,pm10 µg/m³,pm10,,µg/m³,2024-11-05,51.48333333333333,53.150000000000006,35.1,66.8,24,100.0,100.0
3099020,Dubai Motor City,,AE,Asia/Dubai,AirGradient,Akis,25.046136176968492,55.24946085563235,10877517,pm10 µg/m³,pm10,,µg/m³,2024-11-06,53.94166666666666,53.9,29.6,68.4,24,100.0,100.0
3099020,Dubai Motor City,,AE,Asia/Dubai,AirGradient,Akis,25.046136176968492,55.24946085563235,10877517,pm10 µg/m³,pm10,,µg/m³,2024-11-07,58.770833333333336,64.0,21.8,91.7,24,100.0,100.0
3099020,Dubai Motor City,,AE,Asia/Dubai,AirGradient,Akis,25.046136176968492,55.24946085563235,10877517,pm10 µg/m³,pm10,,µg/m³,2024-11-08,67.75,57.650000000000006,25.5,112.0,24,100.0,100.0
3099020,Dubai Motor City,,AE,Asia/Dubai,AirGradient,Akis,25.046136176968492,55.24946085563235,10877517,pm10 µg/m³,pm10,,µg/m³,2024-11-09,57.29583333333333,56.650000000000006,44.9,73.7,24,100.0,100.0
3099020,Dubai Motor City,,AE,Asia/Dubai,AirGradient,Akis,25.046136176968492,55.24946085563235,10877517,pm10 µg/m³,pm10,,µg/m³,2024-11-10,63.19166666666666,60.849999999999994,43.2,97.2,24,100.0,100.0
3099020,Dubai Motor City,,AE,Asia/Dubai,AirGradient,Akis,25.046136176968492,55.24946085563235,10877517,pm10 µg/m³,pm10,,µg/m³,2024-11-11,56.18333333333334,51.25,42.6,75.2,24,100.0,100.0
3099020,Dubai Motor City,,AE,Asia/Dubai,AirGradient,Akis,25.046136176968492,55.24946085563235,10877517,pm10 µg/m³,pm10,,µg/m³,2024-11-12,54.824999999999996,53.65,40.7,65.6,24,100.0,100.0
3099020,Dubai Motor City,,AE,Asia/Dubai,AirGradient,Akis,25.046136176968492,55.24946085563235,10877517,pm10 µg/m³,pm10,,µg/m³,2024-11-13,65.185,65.7,54.0,78.9,20,100.0,100.0
3099020,Dubai Motor City,,AE,Asia/Dubai,AirGradient,Akis,25.046136176968492,55.24946085563235,10877517,pm10 µg/m³,pm10,,µg/m³,2024-11-14,73.35833333333333,71.5,47.5,104.0,24,100.0,100.0
3099020,Dubai Motor City,,AE,Asia/Dubai,AirGradient,Akis,25.046136176968492,55.24946085563235,10877517,pm10 µg/m³,pm10,,µg/m³,2024-11-15,44.55833333333334,36.400000000000006,11.1,76.4,24,100.0,100.0
3099020,Dubai Motor City,,AE,Asia/Dubai,AirGradient,Akis,25.046136176968492,55.24946085563235,10877517,pm10 µg/m³,pm10,,µg/m³,2024-11-16,27.398333333333337,29.450000000000003,8.17,46.2,24,100.0,100.0
3099020,Dubai Motor City,,AE,Asia/Dubai,AirGradient,Akis,25.046136176968492,55.24946085563235,10877517,pm10 µg/m³,pm10,,µg/m³,2024-11-17,40.262499999999996,34.099999999999994,24.7,66.2,24,100.0,100.0
3099020,Dubai Motor City,,AE,Asia/Dubai,AirGradient,Akis,25.046136176968492,55.24946085563235,10877517,pm10 µg/m³,pm10,,µg/m³,2024-11-18,59.800000000000004,56.85,42.3,76.2,24,100.0,100.0
3099020,Dubai Motor City,,AE,Asia/Dubai,AirGradient,Akis,25.046136176968492,55.24946085563235,10877517,pm10 µg/m³,pm10,,µg/m³,2024-11-19,49.35833333333333,49.8,27.0,65.9,24,100.0,100.0
3099020,Dubai Motor City,,AE,Asia/Dubai,AirGradient,Akis,25.046136176968492,55.24946085563235,10877517,pm10 µg/m³,pm10,,µg/m³,2024-11-20,57.300000000000004,53.7,34.6,75.3,24,100.0,100.0
3099020,Dubai Motor City,,AE,Asia/Dubai,AirGradient,Akis,25.046136176968492,55.24946085563235,10877517,pm10 µg/m³,pm10,,µg/m³,2024-11-21,60.98333333333333,63.599999999999994,40.5,74.4,24,100.0,100.0
3099020,Dubai Motor City,,AE,Asia/Dubai,AirGradient,Akis,25.046136176968492,55.24946085563235,10877517,pm10 µg/m³,pm10,,µg/m³,2024-11-22,74.8125,70.94999999999999,60.5,99.1,24,100.0,100.0
3099020,Dubai Motor City,,AE,Asia/Dubai,AirGradient,Akis,25.046136176968492,55.24946085563235,10877517,pm10 µg/m³,pm10,,µg/m³,2024-11-23,70.17916666666666,56.5,31.3,123.0,24,100.0,100.0
3099020,Dubai Motor City,,AE,Asia/Dubai,AirGradient,Akis,25.046136176968492,55.24946085563235,10877517,pm10 µg/m³,pm10,,µg/m³,2024-11-24,40.40833333333333,44.0,17.8,55.0,24,100.0,100.0
3099020,Dubai Motor City,,AE,Asia/Dubai,AirGradient,Akis,25.046136176968492,55.24946085563235,10877517,pm10 µg/m³,pm10,,µg/m³,2024-11-25,44.625,44.7,20.3,64.6,24,100.0,100.0
3099020,Dubai Motor City,,AE,Asia/Dubai,AirGradient,Akis,25.046136176968492,55.24946085563235,10877517,pm10 µg/m³,pm10,,µg/m³,2024-11-26,34.5875,35.349999999999994,22.7,44.4,24,100.0,100.0
3099020,Dubai Motor City,,AE,Asia/Dubai,AirGradient,Akis,25.046136176968492,55.24946085563235,10877517,pm10 µg/m³,pm10,,µg/m³,2024-11-27,43.4625,47.45,29.2,61.2,24,100.0,100.0
3099020,Dubai Motor City,,AE,Asia/Dubai,AirGradient,Akis,25.046136176968492,55.24946085563235,10877517,pm10 µg/m³,pm10,,µg/m³,2024-11-28,46.82083333333333,48.2,19.2,70.7,24,100.0,100.0
3099020,Dubai Motor City,,AE,Asia/Dubai,AirGradient,Akis,25.046136176968492,55.24946085563235,10877517,pm10 µg/m³,pm10,,µg/m³,2024-11-29,14.973333333333334,13.2,7.94,23.8,24,100.0,100.0
3099020,Dubai Motor City,,AE,Asia/Dubai,AirGradient,Akis,25.046136176968492,55.24946085563235,10877517,pm10 µg/m³,pm10,,µg/m³,2024-11-30,18.216666666666665,15.6,10.7,38.0,24,100.0,100.0
3099020,Dubai Motor City,,AE,Asia/Dubai,AirGradient,Akis,25.046136176968492,55.24946085563235,10877517,pm10 µg/m³,pm10,,µg/m³,2024-12-01,13.2575,10.95,3.72,33.5,24,100.0,100.0
3099020,Dubai Motor City,,AE,Asia/Dubai,AirGradient,Akis,25.046136176968492,55.24946085563235,10877517,pm10 µg/m³,pm10,,µg/m³,2024-12-02,32.38333333333333,30.85,17.1,50.5,24,100.0,100.0
3099020,Dubai Motor City,,AE,Asia/Dubai,AirGradient,Akis,25.046136176968492,55.24946085563235,10877517,pm10 µg/m³,pm10,,µg/m³,2024-12-03,29.72083333333333,19.25,10.5,54.3,24,100.0,100.0
3099020,Dubai Motor City,,AE,Asia/Dubai,AirGradient,Akis,25.046136176968492,55.24946085563235,10877517,pm10 µg/m³,pm10,,µg/m³,2024-12-04,20.845833333333335,21.6,13.1,27.8,24,100.0,100.0
3099020,Dubai Motor City,,AE,Asia/Dubai,AirGradient,Akis,25.046136176968492,55.24946085563235,10877517,pm10 µg/m³,pm10,,µg/m³,2024-12-05,33.77916666666667,27.95,16.7,59.7,24,100.0,100.0
3099020,Dubai Motor City,,AE,Asia/Dubai,AirGradient,Akis,25.046136176968492,55.24946085563235,10877517,pm10 µg/m³,pm10,,µg/m³,2024-12-06,74.44583333333334,65.0,45.2,119.0,24,100.0,100.0
3099020,Dubai Motor City,,AE,Asia/Dubai,AirGradient,Akis,25.046136176968492,55.24946085563235,10877517,pm10 µg/m³,pm10,,µg/m³,2024-12-07,74.05416666666666,69.0,44.0,120.0,24,100.0,100.0
3099020,Dubai Motor City,,AE,Asia/Dubai,AirGradient,Akis,25.046136176968492,55.24946085563235,10877517,pm10 µg/m³,pm10,,µg/m³,2024-12-08,33.6875,24.15,12.9,65.9,24,100.0,100.0
3099020,Dubai Motor City,,AE,Asia/Dubai,AirGradient,Akis,25.046136176968492,55.24946085563235,10877517,pm10 µg/m³,pm10,,µg/m³,2024-12-09,17.2625,17.6,10.6,23.9,24,100.0,100.0
3099020,Dubai Motor City,,AE,Asia/Dubai,AirGradient,Akis,25.046136176968492,55.24946085563235,10877517,pm10 µg/m³,pm10,,µg/m³,2024-12-10,24.241666666666664,24.0,15.7,34.1,24,100.0,100.0
3099020,Dubai Motor City,,AE,Asia/Dubai,AirGradient,Akis,25.046136176968492,55.24946085563235,10877517,pm10 µg/m³,pm10,,µg/m³,2024-12-11,25.291666666666668,23.35,11.4,42.6,24,100.0,100.0
3099020,Dubai Motor City,,AE,Asia/Dubai,AirGradient,Akis,25.046136176968492,55.24946085563235,10877517,pm10 µg/m³,pm10,,µg/m³,2024-12-12,18.8,17.700000000000003,10.4,38.9,24,100.0,100.0
3099020,Dubai Motor City,,AE,Asia/Dubai,AirGradient,Akis,25.046136176968492,55.24946085563235,10877517,pm10 µg/m³,pm10,,µg/m³,2024-12-13,24.6125,21.45,12.4,47.5,24,100.0,100.0
3099020,Dubai Motor City,,AE,Asia/Dubai,AirGradient,Akis,25.046136176968492,55.24946085563235,10877517,pm10 µg/m³,pm10,,µg/m³,2024-12-14,47.16956521739131,48.8,29.8,52.9,23,100.0,100.0
3099020,Dubai Motor City,,AE,Asia/Dubai,AirGradient,Akis,25.046136176968492,55.24946085563235,10877517,pm10 µg/m³,pm10,,µg/m³,2024-12-15,43.166666666666664,48.85,20.3,64.1,24,100.0,100.0
3099020,Dubai Motor City,,AE,Asia/Dubai,AirGradient,Akis,25.046136176968492,55.24946085563235,10877517,pm10 µg/m³,pm10,,µg/m³,2024-12-16,24.475,24.4,20.4,29.1,16,100.0,100.0
3099020,Dubai Motor City,,AE,Asia/Dubai,AirGradient,Akis,25.046136176968492,55.24946085563235,10877517,pm10 µg/m³,pm10,,µg/m³,2024-12-17,39.26086956521739,39.2,31.1,48.5,23,100.0,100.0
3099020,Dubai Motor City,,AE,Asia/Dubai,AirGradient,Akis,25.046136176968492,55.24946085563235,10877517,pm10 µg/m³,pm10,,µg/m³,2024-12-18,38.454166666666666,39.5,28.4,45.0,24,100.0,100.0
3099020,Dubai Motor City,,AE,Asia/Dubai,AirGradient,Akis,25.046136176968492,55.24946085563235,10877517,pm10 µg/m³,pm10,,µg/m³,2024-12-19,44.979166666666664,43.5,38.2,55.5,24,100.0,100.0
3099020,Dubai Motor City,,AE,Asia/Dubai,AirGradient,Akis,25.046136176968492,55.24946085563235,10877517,pm10 µg/m³,pm10,,µg/m³,2024-12-20,48.43333333333334,47.75,38.3,67.4,24,100.0,100.0
3099020,Dubai Motor City,,AE,Asia/Dubai,AirGradient,Akis,25.046136176968492,55.24946085563235,10877517,pm10 µg/m³,pm10,,µg/m³,2024-12-21,45.35833333333333,43.150000000000006,17.0,74.2,24,100.0,100.0
3099020,Dubai Motor City,,AE,Asia/Dubai,AirGradient,Akis,25.046136176968492,55.24946085563235,10877517,pm10 µg/m³,pm10,,µg/m³,2024-12-22,41.65,39.5,25.3,58.7,24,100.0,100.0
3099020,Dubai Motor City,,AE,Asia/Dubai,AirGradient,Akis,25.046136176968492,55.24946085563235,10877517,pm10 µg/m³,pm10,,µg/m³,2024-12-23,45.229166666666664,42.35,33.4,60.4,24,100.0,100.0
3099020,Dubai Motor City,,AE,Asia/Dubai,AirGradient,Akis,25.046136176968492,55.24946085563235,10877517,pm10 µg/m³,pm10,,µg/m³,2024-12-24,57.925000000000004,62.0,30.9,71.8,24,100.0,100.0
3099020,Dubai Motor City,,AE,Asia/Dubai,AirGradient,Akis,25.046136176968492,55.24946085563235,10877517,pm10 µg/m³,pm10,,µg/m³,2024-12-25,66.87916666666668,65.55000000000001,45.1,99.4,24,100.0,100.0
3099020,Dubai Motor City,,AE,Asia/Dubai,AirGradient,Akis,25.046136176968492,55.24946085563235,10877517,pm10 µg/m³,pm10,,µg/m³,2024-12-26,68.175,60.849999999999994,52.8,93.5,24,100.0,100.0
3099020,Dubai Motor City,,AE,Asia/Dubai,AirGradient,Akis,25.046136176968492,55.24946085563235,10877517,pm10 µg/m³,pm10,,µg/m³,2024-12-27,48.94166666666666,43.75,30.0,68.7,24,100.0,100.0
3099020,Dubai Motor City,,AE,Asia/Dubai,AirGradient,Akis,25.046136176968492,55.24946085563235,10877517,pm10 µg/m³,pm10,,µg/m³,2024-12-28,39.050000000000004,39.55,23.5,54.0,24,100.0,100.0
3099020,Dubai Motor City,,AE,Asia/Dubai,AirGradient,Akis,25.046136176968492,55.24946085563235,10877517,pm10 µg/m³,pm10,,µg/m³,2024-12-29,48.012499999999996,47.1,34.6,67.2,24,100.0,100.0
3099020,Dubai Motor City,,AE,Asia/Dubai,AirGradient,Akis,25.046136176968492,55.24946085563235,10877517,pm10 µg/m³,pm10,,µg/m³,2024-12-30,68.35833333333333,71.1,40.1,88.6,24,100.0,100.0
3099020,Dubai Motor City,,AE,Asia/Dubai,AirGradient,Akis,25.046136176968492,55.24946085563235,10877517,pm10 µg/m³,pm10,,µg/m³,2024-12-31,71.52916666666667,77.6,34.2,104.0,24,100.0,100.0
3099020,Dubai Motor City,,AE,Asia/Dubai,AirGradient,Akis,25.046136176968492,55.24946085563235,10877517,pm10 µg/m³,pm10,,µg/m³,2025-01-01,46.55416666666667,46.8,14.0,77.3,24,100.0,100.0
3099020,Dubai Motor City,,AE,Asia/Dubai,AirGradient,Akis,25.046136176968492,55.24946085563235,10877517,pm10 µg/m³,pm10,,µg/m³,2025-01-02,14.987499999999999,16.049999999999997,8.96,21.2,24,100.0,100.0
3099020,Dubai Motor City,,AE,Asia/Dubai,AirGradient,Akis,25.046136176968492,55.24946085563235,10877517,pm10 µg/m³,pm10,,µg/m³,2025-01-03,32.55416666666667,24.299999999999997,13.3,108.0,24,100.0,100.0
3099020,Dubai Motor City,,AE,Asia/Dubai,AirGradient,Akis,25.046136176968492,55.24946085563235,10877517,pm10 µg/m³,pm10,,µg/m³,2025-01-04,23.03333333333333,22.75,11.4,37.9,24,100.0,100.0
3099020,Dubai Motor City,,AE,Asia/Dubai,AirGradient,Akis,25.046136176968492,55.24946085563235,10877517,pm10 µg/m³,pm10,,µg/m³,2025-01-05,38.479166666666664,37.5,24.6,54.8,24,100.0,100.0
3099020,Dubai Motor City,,AE,Asia/Dubai,AirGradient,Akis,25.046136176968492,55.24946085563235,10877517,pm10 µg/m³,pm10,,µg/m³,2025-01-06,49.57368421052632,49.6,22.2,80.9,19,100.0,100.0
3099020,Dubai Motor City,,AE,Asia/Dubai,AirGradient,Akis,25.046136176968492,55.24946085563235,10877517,pm10 µg/m³,pm10,,µg/m³,2025-01-07,40.09375,45.55,18.3,55.3,16,100.0,100.0
3099020,Dubai Motor City,,AE,Asia/Dubai,AirGradient,Akis,25.046136176968492,55.24946085563235,10877517,pm10 µg/m³,pm10,,µg/m³,2025-01-08,38.43913043478261,40.1,10.8,69.2,23,100.0,100.0
3099020,Dubai Motor City,,AE,Asia/Dubai,AirGradient,Akis,25.046136176968492,55.24946085563235,10877517,pm10 µg/m³,pm10,,µg/m³,2025-01-09,66.9608695652174,65.6,40.8,100.0,23,100.0,100.0
3099020,Dubai Motor City,,AE,Asia/Dubai,AirGradient,Akis,25.046136176968492,55.24946085563235,10877517,pm10 µg/m³,pm10,,µg/m³,2025-01-10,52.19583333333333,53.150000000000006,31.0,70.9,24,100.0,100.0
3099020,Dubai Motor City,,AE,Asia/Dubai,AirGradient,Akis,25.046136176968492,55.24946085563235,10877517,pm10 µg/m³,pm10,,µg/m³,2025-01-11,30.499444444444446,33.7,5.59,42.8,18,100.0,100.0
3099020,Dubai Motor City,,AE,Asia/Dubai,AirGradient,Akis,25.046136176968492,55.24946085563235,10877517,pm10 µg/m³,pm10,,µg/m³,2025-01-12,32.300000000000004,36.4,23.6,36.9,3,100.0,100.0
3099020,Dubai Motor City,,AE,Asia/Dubai,AirGradient,Akis,25.046136176968492,55.24946085563235,10877517,pm10 µg/m³,pm10,,µg/m³,2025-01-13,49.800000000000004,47.8,47.0,54.6,3,100.0,100.0
3099020,Dubai Motor City,,AE,Asia/Dubai,AirGradient,Akis,25.046136176968492,55.24946085563235,10877517,pm10 µg/m³,pm10,,µg/m³,2025-01-14,51.875,52.0,46.1,57.4,4,100.0,100.0
3099020,Dubai Motor City,,AE,Asia/Dubai,AirGradient,Akis,25.046136176968492,55.24946085563235,10877520,pm25 µg/m³,pm25,,µg/m³,2024-10-08,18.044999999999998,20.75,8.63,25.9,14,100.0,100.0
3099020,Dubai Motor City,,AE,Asia/Dubai,AirGradient,Akis,25.046136176968492,55.24946085563235,10877520,pm25 µg/m³,pm25,,µg/m³,2024-10-09,24.129166666666666,18.4,10.7,81.5,24,100.0,100.0
3099020,Dubai Motor City,,AE,Asia/Dubai,AirGradient,Akis,25.046136176968492,55.24946085563235,10877520,pm25 µg/m³,pm25,,µg/m³,2024-10-10,45.92916666666667,42.35,22.1,96.7,24,100.0,100.0
3099020,Dubai Motor City,,AE,Asia/Dubai,AirGradient,Akis,25.046136176968492,55.24946085563235,10877520,pm25 µg/m³,pm25,,µg/m³,2024-10-11,43.67,44.349999999999994,40.2,46.3,10,100.0,100.0
3099020,Dubai Motor City,,AE,Asia/Dubai,AirGradient,Akis,25.046136176968492,55.24946085563235,10877520,pm25 µg/m³,pm25,,µg/m³,2024-10-14,26.99,26.05,17.7,37.0,10,100.0,100.0
3099020,Dubai Motor City,,AE,Asia/Dubai,AirGradient,Akis,25.046136176968492,55.24946085563235,10877520,pm25 µg/m³,pm25,,µg/m³,2024-10-15,27.3625,25.85,18.9,42.0,24,100.0,100.0
3099020,Dubai Motor City,,AE,Asia/Dubai,AirGradient,Akis,25.046136176968492,55.24946085563235,10877520,pm25 µg/m³,pm25,,µg/m³,2024-10-16,17.959583333333335,20.1,5.6,27.6,24,100.0,100.0
3099020,Dubai Motor City,,AE,Asia/Dubai,AirGradient,Akis,25.046136176968492,55.24946085563235,10877520,pm25 µg/m³,pm25,,µg/m³,2024-10-17,7.791250000000001,6.3149999999999995,3.63,20.7,24,100.0,100.0
3099020,Dubai Motor City,,AE,Asia/Dubai,AirGradient,Akis,25.046136176968492,55.24946085563235,10877520,pm25 µg/m³,pm25,,µg/m³,2024-10-18,17.018333333333334,19.7,4.88,25.0,24,100.0,100.0
3099020,Dubai Motor City,,AE,Asia/Dubai,AirGradient,Akis,25.046136176968492,55.24946085563235,10877520,pm25 µg/m³,pm25,,µg/m³,2024-10-19,23.175,22.45,10.2,49.5,24,100.0,100.0
3099020,Dubai Motor City,,AE,Asia/Dubai,AirGradient,Akis,25.046136176968492,55.24946085563235,10877520,pm25 µg/m³,pm25,,µg/m³,2024-10-20,51.95416666666667,50.55,16.2,82.5,24,100.0,100.0
3099020,Dubai Motor City,,AE,Asia/Dubai,AirGradient,Akis,25.046136176968492,55.24946085563235,10877520,pm25 µg/m³,pm25,,µg/m³,2024-10-21,66.73333333333333,67.6,30.6,99.2,24,100.0,100.0
3099020,Dubai Motor City,,AE,Asia/Dubai,AirGradient,Akis,25.046136176968492,55.24946085563235,10877520,pm25 µg/m³,pm25,,µg/m³,2024-10-22,60.550000000000004,45.5,34.2,99.6,24,100.0,100.0
3099020,Dubai Motor City,,AE,Asia/Dubai,AirGradient,Akis,25.046136176968492,55.24946085563235,10877520,pm25 µg/m³,pm25,,µg/m³,2024-10-23,37.99166666666667,40.05,10.7,60.6,24,100.0,100.0
3099020,Dubai Motor City,,AE,Asia/Dubai,AirGradient,Akis,25.046136176968492,55.24946085563235,10877520,pm25 µg/m³,pm25,,µg/m³,2024-10-24,28.900833333333335,33.2,8.65,44.0,24,100.0,100.0
3099020,Dubai Motor City,,AE,Asia/Dubai,AirGradient,Akis,25.046136176968492,55.24946085563235,10877520,pm25 µg/m³,pm25,,µg/m³,2024-10-25,36.46666666666667,36.2,15.2,55.6,24,100.0,100.0
3099020,Dubai Motor City,,AE,Asia/Dubai,AirGradient,Akis,25.046136176968492,55.24946085563235,10877520,pm25 µg/m³,pm25,,µg/m³,2024-10-26,37.887499999999996,35.3,17.0,55.8,24,100.0,100.0
3099020,Dubai Motor City,,AE,Asia/Dubai,AirGradient,Akis,25.046136176968492,55.24946085563235,10877520,pm25 µg/m³,pm25,,µg/m³,2024-10-27,22.083333333333332,21.3,10.8,35.7,24,100.0,100.0
3099020,Dubai Motor City,,AE,Asia/Dubai,AirGradient,Akis,25.046136176968492,55.24946085563235,10877520,pm25 µg/m³,pm25,,µg/m³,2024-10-28,20.4375,18.799999999999997,11.6,30.0,24,100.0,100.0
3099020,Dubai Motor City,,AE,Asia/Dubai,AirGradient,Akis,25.046136176968492,55.24946085563235,10877520,pm25 µg/m³,pm25,,µg/m³,2024-10-29,31.15833333333333,29.700000000000003,20.0,61.8,24,100.0,100.0
3099020,Dubai Motor City,,AE,Asia/Dubai,AirGradient,Akis,25.046136176968492,55.24946085563235,10877520,pm25 µg/m³,pm25,,µg/m³,2024-10-30,35.575,34.150000000000006,14.6,56.2,24,100.0,100.0
3099020,Dubai Motor City,,AE,Asia/Dubai,AirGradient,Akis,25.046136176968492,55.24946085563235,10877520,pm25 µg/m³,pm25,,µg/m³,2024-10-31,46.67083333333333,42.75,35.0,68.4,24,100.0,100.0
3099020,Dubai Motor City,,AE,Asia/Dubai,AirGradient,Akis,25.046136176968492,55.24946085563235,10877520,pm25 µg/m³,pm25,,µg/m³,2024-11-01,56.699999999999996,50.55,43.4,95.8,24,100.0,100.0
3099020,Dubai Motor City,,AE,Asia/Dubai,AirGradient,Akis,25.046136176968492,55.24946085563235,10877520,pm25 µg/m³,pm25,,µg/m³,2024-11-02,53.15833333333333,47.8,36.9,105.0,24,100.0,100.0
