location_id,location_name,timezone,country_code,sensor_id,sensor_name,parameter,parameter_source_name,units,period_label,date_local_start,date_local_end,date_utc_start,date_utc_end,value,summary_min,summary_max,summary_median,coverage_expected_count,coverage_observed_count,coverage_percent_complete,coverage_percent_coverage
2981155,The Views,Asia/Dubai,AE,10071465,temperature c,temperature,temperature,c,1day,2025-04-07T00:00:00+04:00,2025-04-08T00:00:00+04:00,2025-04-06T20:00:00Z,2025-04-07T20:00:00Z,32.7,29.561083157857258,36.750527699788414,31.960270722707115,24,24,100.0,100.0
2981155,The Views,Asia/Dubai,AE,10071465,temperature c,temperature,temperature,c,1day,2025-04-08T00:00:00+04:00,2025-04-09T00:00:00+04:00,2025-04-07T20:00:00Z,2025-04-08T20:00:00Z,31.7,28.76395829518636,34.84900029500326,31.62289595603943,24,24,100.0,100.0
2981155,The Views,Asia/Dubai,AE,10071465,temperature c,temperature,temperature,c,1day,2025-04-09T00:00:00+04:00,2025-04-10T00:00:00+04:00,2025-04-08T20:00:00Z,2025-04-09T20:00:00Z,30.3,27.581791877746582,32.706291834513344,30.46720838546753,24,24,100.0,100.0
2981155,The Views,Asia/Dubai,AE,10071465,temperature c,temperature,temperature,c,1day,2025-04-10T00:00:00+04:00,2025-04-11T00:00:00+04:00,2025-04-09T20:00:00Z,2025-04-10T20:00:00Z,29.9,26.417291323343914,33.768792470296226,30.109875281651817,24,24,100.0,100.0
2981155,The Views,Asia/Dubai,AE,10071465,temperature c,temperature,temperature,c,1day,2025-04-11T00:00:00+04:00,2025-04-12T00:00:00+04:00,2025-04-10T20:00:00Z,2025-04-11T20:00:00Z,31.0,27.885916392008465,34.74233309427897,30.998499949773155,24,24,100.0,100.0
2981155,The Views,Asia/Dubai,AE,10071465,temperature c,temperature,temperature,c,1day,2025-04-12T00:00:00+04:00,2025-04-13T00:00:00+04:00,2025-04-11T20:00:00Z,2025-04-12T20:00:00Z,32.4,29.041083494822185,35.82029151916504,33.01439539591472,24,24,100.0,100.0
2981155,The Views,Asia/Dubai,AE,10071465,temperature c,temperature,temperature,c,1day,2025-04-13T00:00:00+04:00,2025-04-14T00:00:00+04:00,2025-04-12T20:00:00Z,2025-04-13T20:00:00Z,34.2,31.493541558583576,37.73991680145264,33.82653430013946,24,24,100.0,100.0
2981155,The Views,Asia/Dubai,AE,10071465,temperature c,temperature,temperature,c,1day,2025-04-14T00:00:00+04:00,2025-04-15T00:00:00+04:00,2025-04-13T20:00:00Z,2025-04-14T20:00:00Z,34.2,31.146375338236492,38.17604160308838,34.014666875203446,24,24,100.0,100.0
2981155,The Views,Asia/Dubai,AE,10071465,temperature c,temperature,temperature,c,1day,2025-04-15T00:00:00+04:00,2025-04-16T00:00:00+04:00,2025-04-14T20:00:00Z,2025-04-15T20:00:00Z,33.3,31.45699993769328,36.224249839782715,32.64722935358684,24,24,100.0,100.0
2981155,The Views,Asia/Dubai,AE,10071465,temperature c,temperature,temperature,c,1day,2025-04-16T00:00:00+04:00,2025-04-17T00:00:00+04:00,2025-04-15T20:00:00Z,2025-04-16T20:00:00Z,31.3,29.838416417439777,33.14774990081787,31.022645711898804,24,24,100.0,100.0
2981155,The Views,Asia/Dubai,AE,10071465,temperature c,temperature,temperature,c,1day,2025-04-17T00:00:00+04:00,2025-04-18T00:00:00+04:00,2025-04-16T20:00:00Z,2025-04-17T20:00:00Z,30.8,29.090916792551678,33.47816689809164,30.244999885559082,24,24,100.0,100.0
2981155,The Views,Asia/Dubai,AE,10071465,temperature c,temperature,temperature,c,1day,2025-04-18T00:00:00+04:00,2025-04-19T00:00:00+04:00,2025-04-17T20:00:00Z,2025-04-18T20:00:00Z,29.9,28.529833157857258,31.883333047231037,29.354978958765667,24,24,100.0,100.0
2981155,The Views,Asia/Dubai,AE,10071465,temperature c,temperature,temperature,c,1day,2025-04-19T00:00:00+04:00,2025-04-20T00:00:00+04:00,2025-04-18T20:00:00Z,2025-04-19T20:00:00Z,29.6,27.98579168319702,31.825416564941406,29.339228789011635,24,24,100.0,100.0
2981155,The Views,Asia/Dubai,AE,10071465,temperature c,temperature,temperature,c,1day,2025-04-20T00:00:00+04:00,2025-04-21T00:00:00+04:00,2025-04-19T20:00:00Z,2025-04-20T20:00:00Z,29.8,27.788541316986084,32.46666653951009,29.485145489374798,24,24,100.0,100.0
2981155,The Views,Asia/Dubai,AE,10071465,temperature c,temperature,temperature,c,1day,2025-04-21T00:00:00+04:00,2025-04-22T00:00:00+04:00,2025-04-20T20:00:00Z,2025-04-21T20:00:00Z,30.5,27.076916853586834,34.29641660054525,30.383958419164024,24,24,100.0,100.0
2981155,The Views,Asia/Dubai,AE,10071465,temperature c,temperature,temperature,c,1day,2025-04-22T00:00:00+04:00,2025-04-23T00:00:00+04:00,2025-04-21T20:00:00Z,2025-04-22T20:00:00Z,31.6,27.770833333333332,35.07912508646647,32.175437688827515,24,24,100.0,100.0
2981155,The Views,Asia/Dubai,AE,10071465,temperature c,temperature,temperature,c,1day,2025-04-23T00:00:00+04:00,2025-04-24T00:00:00+04:00,2025-04-22T20:00:00Z,2025-04-23T20:00:00Z,33.2,29.32866636912028,37.22270838419596,33.24504168828329,24,24,100.0,100.0
2981155,The Views,Asia/Dubai,AE,10071465,temperature c,temperature,temperature,c,1day,2025-04-24T00:00:00+04:00,2025-04-25T00:00:00+04:00,2025-04-23T20:00:00Z,2025-04-24T20:00:00Z,31.9,30.261791865030926,34.63741652170817,31.620375156402588,24,24,100.0,100.0
2981155,The Views,Asia/Dubai,AE,10071465,temperature c,temperature,temperature,c,1day,2025-04-25T00:00:00+04:00,2025-04-26T00:00:00+04:00,2025-04-24T20:00:00Z,2025-04-25T20:00:00Z,31.7,28.800832589467365,35.407291094462074,31.616604248682656,24,24,100.0,100.0
2981155,The Views,Asia/Dubai,AE,10071465,temperature c,temperature,temperature,c,1day,2025-04-26T00:00:00+04:00,2025-04-27T00:00:00+04:00,2025-04-25T20:00:00Z,2025-04-26T20:00:00Z,33.5,29.82933298746745,37.44874986012777,33.59802118937174,24,24,100.0,100.0
2981155,The Views,Asia/Dubai,AE,10071465,temperature c,temperature,temperature,c,1day,2025-04-27T00:00:00+04:00,2025-04-28T00:00:00+04:00,2025-04-26T20:00:00Z,2025-04-27T20:00:00Z,35.1,31.186625162760418,39.45874945322672,35.08862479527791,24,24,100.0,100.0
2981155,The Views,Asia/Dubai,AE,10071465,temperature c,temperature,temperature,c,1day,2025-04-28T00:00:00+04:00,2025-04-29T00:00:00+04:00,2025-04-27T20:00:00Z,2025-04-28T20:00:00Z,35.6,32.38287512461344,39.688541412353516,35.32306257883708,24,24,100.0,100.0
2981155,The Views,Asia/Dubai,AE,10071465,temperature c,temperature,temperature,c,1day,2025-04-29T00:00:00+04:00,2025-04-30T00:00:00+04:00,2025-04-28T20:00:00Z,2025-04-29T20:00:00Z,35.8,32.02149979273478,40.588125228881836,35.12677113215128,24,24,100.0,100.0
2981155,The Views,Asia/Dubai,AE,10071465,temperature c,temperature,temperature,c,1day,2025-04-30T00:00:00+04:00,2025-05-01T00:00:00+04:00,2025-04-29T20:00:00Z,2025-04-30T20:00:00Z,35.6,32.28083356221517,39.65604178110758,34.98804187774658,24,24,100.0,100.0
2981155,The Views,Asia/Dubai,AE,10071465,temperature c,temperature,temperature,c,1day,2025-05-01T00:00:00+04:00,2025-05-02T00:00:00+04:00,2025-04-30T20:00:00Z,2025-05-01T20:00:00Z,35.3,32.15604114532471,39.98358345031738,34.711354891459145,24,24,100.0,100.0
2981155,The Views,Asia/Dubai,AE,10071465,temperature c,temperature,temperature,c,1day,2025-05-02T00:00:00+04:00,2025-05-03T00:00:00+04:00,2025-05-01T20:00:00Z,2025-05-02T20:00:00Z,34.2,31.170666853586834,37.14866638183594,33.83191728591919,24,24,100.0,100.0
2981155,The Views,Asia/Dubai,AE,10071465,temperature c,temperature,temperature,c,1day,2025-05-03T00:00:00+04:00,2025-05-04T00:00:00+04:00,2025-05-02T20:00:00Z,2025-05-03T20:00:00Z,34.4,30.781166553497314,37.893500010172524,34.74193747838338,24,24,100.0,100.0
2981155,The Views,Asia/Dubai,AE,10071465,temperature c,temperature,temperature,c,1day,2025-05-04T00:00:00+04:00,2025-05-05T00:00:00+04:00,2025-05-03T20:00:00Z,2025-05-04T20:00:00Z,35.2,31.919125080108643,39.48587512969971,34.97227064768473,24,24,100.0,100.0
2981155,The Views,Asia/Dubai,AE,10071465,temperature c,temperature,temperature,c,1day,2025-05-05T00:00:00+04:00,2025-05-06T00:00:00+04:00,2025-05-04T20:00:00Z,2025-05-05T20:00:00Z,35.5,32.05524984995524,39.43258285522461,35.84360408782959,24,24,100.0,100.0
2981155,The Views,Asia/Dubai,AE,10071465,temperature c,temperature,temperature,c,1day,2025-05-06T00:00:00+04:00,2025-05-07T00:00:00+04:00,2025-05-05T20:00:00Z,2025-05-06T20:00:00Z,35.0,32.84687423706055,37.52749983469645,34.80487521489461,24,24,100.0,100.0
2981155,The Views,Asia/Dubai,AE,10071465,temperature c,temperature,temperature,c,1day,2025-05-07T00:00:00+04:00,2025-05-08T00:00:00+04:00,2025-05-06T20:00:00Z,2025-05-07T20:00:00Z,33.3,31.04312531153361,35.43379147847494,33.16670846939087,24,24,100.0,100.0
2981155,The Views,Asia/Dubai,AE,10071465,temperature c,temperature,temperature,c,1day,2025-05-08T00:00:00+04:00,2025-05-09T00:00:00+04:00,2025-05-07T20:00:00Z,2025-05-08T20:00:00Z,31.2,28.067249933878582,34.03237533569336,30.96891649564107,24,24,100.0,100.0
2981155,The Views,Asia/Dubai,AE,10071465,temperature c,temperature,temperature,c,1day,2025-05-09T00:00:00+04:00,2025-05-10T00:00:00+04:00,2025-05-08T20:00:00Z,2025-05-09T20:00:00Z,31.2,27.225667158762615,34.79133319854736,31.314479271570843,24,24,100.0,100.0
2981155,The Views,Asia/Dubai,AE,10071465,temperature c,temperature,temperature,c,1day,2025-05-10T00:00:00+04:00,2025-05-11T00:00:00+04:00,2025-05-09T20:00:00Z,2025-05-10T20:00:00Z,32.3,29.64145835240682,35.138833363850914,32.7463337580363,24,24,100.0,100.0
2981155,The Views,Asia/Dubai,AE,10071465,temperature c,temperature,temperature,c,1day,2025-05-11T00:00:00+04:00,2025-05-12T00:00:00+04:00,2025-05-10T20:00:00Z,2025-05-11T20:00:00Z,33.1,30.988166491190594,35.38741683959961,33.11958360671997,24,24,100.0,100.0
2981155,The Views,Asia/Dubai,AE,10071465,temperature c,temperature,temperature,c,1day,2025-05-12T00:00:00+04:00,2025-05-13T00:00:00+04:00,2025-05-11T20:00:00Z,2025-05-12T20:00:00Z,34.3,31.1775000890096,38.12037499745687,34.3524374961853,24,24,100.0,100.0
2981155,The Views,Asia/Dubai,AE,10071465,temperature c,temperature,temperature,c,1day,2025-05-13T00:00:00+04:00,2025-05-14T00:00:00+04:00,2025-05-12T20:00:00Z,2025-05-13T20:00:00Z,35.2,32.122583071390785,38.99112510681152,34.94018745422363,24,24,100.0,100.0
2981155,The Views,Asia/Dubai,AE,10071465,temperature c,temperature,temperature,c,1day,2025-05-14T00:00:00+04:00,2025-05-15T00:00:00+04:00,2025-05-13T20:00:00Z,2025-05-14T20:00:00Z,35.5,32.62199910481771,38.74029223124186,35.155541737874344,24,24,100.0,100.0
2981155,The Views,Asia/Dubai,AE,10071465,temperature c,temperature,temperature,c,1day,2025-05-15T00:00:00+04:00,2025-05-16T00:00:00+04:00,2025-05-14T20:00:00Z,2025-05-15T20:00:00Z,35.7,32.78820832570394,39.294082959493004,35.682354132334396,24,24,100.0,100.0
2981155,The Views,Asia/Dubai,AE,10071465,temperature c,temperature,temperature,c,1day,2025-05-16T00:00:00+04:00,2025-05-17T00:00:00+04:00,2025-05-15T20:00:00Z,2025-05-16T20:00:00Z,34.6,32.14433288574219,37.71154181162516,34.28195810317993,24,24,100.0,100.0
2981155,The Views,Asia/Dubai,AE,10071465,temperature c,temperature,temperature,c,1day,2025-05-17T00:00:00+04:00,2025-05-18T00:00:00+04:00,2025-05-16T20:00:00Z,2025-05-17T20:00:00Z,33.1,30.321958382924397,35.43379179636637,32.98549954096477,24,24,100.0,100.0
2981155,The Views,Asia/Dubai,AE,10071465,temperature c,temperature,temperature,c,1day,2025-05-18T00:00:00+04:00,2025-05-19T00:00:00+04:00,2025-05-17T20:00:00Z,2025-05-18T20:00:00Z,32.5,29.04479153951009,35.31549994150797,32.69189612070719,24,24,100.0,100.0
2981155,The Views,Asia/Dubai,AE,10071465,temperature c,temperature,temperature,c,1day,2025-05-19T00:00:00+04:00,2025-05-20T00:00:00+04:00,2025-05-18T20:00:00Z,2025-05-19T20:00:00Z,33.0,30.273499647776287,35.901917457580566,32.93329191207886,24,24,100.0,100.0
2981155,The Views,Asia/Dubai,AE,10071465,temperature c,temperature,temperature,c,1day,2025-05-20T00:00:00+04:00,2025-05-21T00:00:00+04:00,2025-05-19T20:00:00Z,2025-05-20T20:00:00Z,33.5,29.652708530426025,36.01337496439616,34.11841678619385,24,24,100.0,100.0
2981155,The Views,Asia/Dubai,AE,10071465,temperature c,temperature,temperature,c,1day,2025-05-21T00:00:00+04:00,2025-05-22T00:00:00+04:00,2025-05-20T20:00:00Z,2025-05-21T20:00:00Z,34.5,31.59950002034505,38.027167002360024,34.08620818456014,24,24,100.0,100.0
2981155,The Views,Asia/Dubai,AE,10071465,temperature c,temperature,temperature,c,1day,2025-05-22T00:00:00+04:00,2025-05-23T00:00:00+04:00,2025-05-21T20:00:00Z,2025-05-22T20:00:00Z,35.1,31.548333009084065,38.86958376566569,35.02716700236003,24,24,100.0,100.0
2981155,The Views,Asia/Dubai,AE,10071465,temperature c,temperature,temperature,c,1day,2025-05-23T00:00:00+04:00,2025-05-24T00:00:00+04:00,2025-05-22T20:00:00Z,2025-05-23T20:00:00Z,36.3,32.70316664377848,40.54379113515218,36.05987501144409,24,24,100.0,100.0
2981155,The Views,Asia/Dubai,AE,10071465,temperature c,temperature,temperature,c,1day,2025-05-24T00:00:00+04:00,2025-05-25T00:00:00+04:00,2025-05-23T20:00:00Z,2025-05-24T20:00:00Z,37.0,33.51279163360596,41.674375216166176,36.35677099227905,24,24,100.0,100.0
2981155,The Views,Asia/Dubai,AE,10071465,temperature c,temperature,temperature,c,1day,2025-05-25T00:00:00+04:00,2025-05-26T00:00:00+04:00,2025-05-24T20:00:00Z,2025-05-25T20:00:00Z,36.5,33.57941722869873,41.2285410563151,35.84312518437704,24,24,100.0,100.0
2981155,The Views,Asia/Dubai,AE,10071465,temperature c,temperature,temperature,c,1day,2025-05-26T00:00:00+04:00,2025-05-27T00:00:00+04:00,2025-05-25T20:00:00Z,2025-05-26T20:00:00Z,35.1,32.7296667098999,40.310750325520836,34.12216726938883,24,13,54.0,54.0
2981155,The Views,Asia/Dubai,AE,10071465,temperature c,temperature,temperature,c,1day,2025-05-27T00:00:00+04:00,2025-05-28T00:00:00+04:00,2025-05-26T20:00:00Z,2025-05-27T20:00:00Z,35.9,34.25283336639404,38.16783364613851,35.740562438964844,24,14,58.0,58.0
2981155,The Views,Asia/Dubai,AE,10071465,temperature c,temperature,temperature,c,1day,2025-05-28T00:00:00+04:00,2025-05-29T00:00:00+04:00,2025-05-27T20:00:00Z,2025-05-28T20:00:00Z,34.4,31.44349988301595,37.30941613515218,34.3092082341512,24,24,100.0,100.0
2981155,The Views,Asia/Dubai,AE,10071465,temperature c,temperature,temperature,c,1day,2025-05-29T00:00:00+04:00,2025-05-30T00:00:00+04:00,2025-05-28T20:00:00Z,2025-05-29T20:00:00Z,35.4,31.624000072479248,39.615583419799805,35.06389570236206,24,24,100.0,100.0
2981155,The Views,Asia/Dubai,AE,10071465,temperature c,temperature,temperature,c,1day,2025-05-30T00:00:00+04:00,2025-05-31T00:00:00+04:00,2025-05-29T20:00:00Z,2025-05-30T20:00:00Z,35.2,32.19274934132894,37.878292083740234,35.19800011316935,24,24,100.0,100.0
2981155,The Views,Asia/Dubai,AE,10071465,temperature c,temperature,temperature,c,1day,2025-05-31T00:00:00+04:00,2025-06-01T00:00:00+04:00,2025-05-30T20:00:00Z,2025-05-31T20:00:00Z,34.5,31.100333372751873,37.1556666692098,34.42399994532268,24,24,100.0,100.0
2981155,The Views,Asia/Dubai,AE,10071465,temperature c,temperature,temperature,c,1day,2025-06-01T00:00:00+04:00,2025-06-02T00:00:00+04:00,2025-05-31T20:00:00Z,2025-06-01T20:00:00Z,33.7,30.69266684850057,36.964874903361,33.313707987467446,24,17,71.0,71.0
2981155,The Views,Asia/Dubai,AE,10071465,temperature c,temperature,temperature,c,1day,2025-06-02T00:00:00+04:00,2025-06-03T00:00:00+04:00,2025-06-01T20:00:00Z,2025-06-02T20:00:00Z,35.4,33.74062442779541,37.48004150390625,34.95129235585531,24,9,38.0,38.0
2981155,The Views,Asia/Dubai,AE,10071465,temperature c,temperature,temperature,c,1day,2025-06-03T00:00:00+04:00,2025-06-04T00:00:00+04:00,2025-06-02T20:00:00Z,2025-06-03T20:00:00Z,34.0,30.898916403452557,37.45374997456869,33.775312423706055,24,18,75.0,75.0
2981155,The Views,Asia/Dubai,AE,10071465,temperature c,temperature,temperature,c,1day,2025-06-04T00:00:00+04:00,2025-06-05T00:00:00+04:00,2025-06-03T20:00:00Z,2025-06-04T20:00:00Z,33.4,30.975749969482422,36.32679112752279,33.125145753224686,24,24,100.0,100.0
2981155,The Views,Asia/Dubai,AE,10071465,temperature c,temperature,temperature,c,1day,2025-06-05T00:00:00+04:00,2025-06-06T00:00:00+04:00,2025-06-04T20:00:00Z,2025-06-05T20:00:00Z,33.1,29.737708568572998,36.411166508992515,33.00439612070719,24,24,100.0,100.0
2981155,The Views,Asia/Dubai,AE,10071465,temperature c,temperature,temperature,c,1day,2025-06-06T00:00:00+04:00,2025-06-07T00:00:00+04:00,2025-06-05T20:00:00Z,2025-06-06T20:00:00Z,32.8,29.19450028737386,35.74241701761881,32.627250035603836,24,24,100.0,100.0
2981155,The Views,Asia/Dubai,AE,10071465,temperature c,temperature,temperature,c,1day,2025-06-07T00:00:00+04:00,2025-06-08T00:00:00+04:00,2025-06-06T20:00:00Z,2025-06-07T20:00:00Z,33.4,30.522791862487793,36.33979161580404,33.4880002339681,24,24,100.0,100.0
2981155,The Views,Asia/Dubai,AE,10071465,temperature c,temperature,temperature,c,1day,2025-06-08T00:00:00+04:00,2025-06-09T00:00:00+04:00,2025-06-07T20:00:00Z,2025-06-08T20:00:00Z,34.3,32.58266576131185,36.98804187774658,34.0191666285197,24,24,100.0,100.0
2981155,The Views,Asia/Dubai,AE,10071465,temperature c,temperature,temperature,c,1day,2025-06-09T00:00:00+04:00,2025-06-10T00:00:00+04:00,2025-06-08T20:00:00Z,2025-06-09T20:00:00Z,35.2,32.89704195658366,38.62399959564209,35.222854137420654,24,24,100.0,100.0
2981155,The Views,Asia/Dubai,AE,10071465,temperature c,temperature,temperature,c,1day,2025-06-10T00:00:00+04:00,2025-06-11T00:00:00+04:00,2025-06-09T20:00:00Z,2025-06-10T20:00:00Z,36.5,33.35195795694987,40.40266672770182,36.28264538447063,24,24,100.0,100.0
2981155,The Views,Asia/Dubai,AE,10071465,temperature c,temperature,temperature,c,1day,2025-06-11T00:00:00+04:00,2025-06-12T00:00:00+04:00,2025-06-10T20:00:00Z,2025-06-11T20:00:00Z,36.8,34.34679158528646,40.374541918436684,36.88158289591471,24,23,96.0,96.0
2981155,The Views,Asia/Dubai,AE,10071465,temperature c,temperature,temperature,c,1day,2025-06-12T00:00:00+04:00,2025-06-13T00:00:00+04:00,2025-06-11T20:00:00Z,2025-06-12T20:00:00Z,37.0,33.88504123687744,41.042792320251465,36.51008335749309,24,24,100.0,100.0
2981155,The Views,Asia/Dubai,AE,10071465,temperature c,temperature,temperature,c,1day,2025-06-13T00:00:00+04:00,2025-06-14T00:00:00+04:00,2025-06-12T20:00:00Z,2025-06-13T20:00:00Z,36.7,34.02508354187012,39.73349984486898,36.255249977111816,24,24,100.0,100.0
2981155,The Views,Asia/Dubai,AE,10071465,temperature c,temperature,temperature,c,1day,2025-06-14T00:00:00+04:00,2025-06-15T00:00:00+04:00,2025-06-13T20:00:00Z,2025-06-14T20:00:00Z,36.4,33.0162083307902,40.6574592590332,35.90245834986369,24,24,100.0,100.0
2981155,The Views,Asia/Dubai,AE,10071465,temperature c,temperature,temperature,c,1day,2025-06-15T00:00:00+04:00,2025-06-16T00:00:00+04:00,2025-06-14T20:00:00Z,2025-06-15T20:00:00Z,36.0,33.34741687774658,38.73991616566976,35.99968735376994,24,24,100.0,100.0
2981155,The Views,Asia/Dubai,AE,10071465,temperature c,temperature,temperature,c,1day,2025-06-16T00:00:00+04:00,2025-06-17T00:00:00+04:00,2025-06-15T20:00:00Z,2025-06-16T20:00:00Z,36.1,33.27374998728434,38.64058367411295,36.32874997456868,24,24,100.0,100.0
2981155,The Views,Asia/Dubai,AE,10071465,temperature c,temperature,temperature,c,1day,2025-06-17T00:00:00+04:00,2025-06-18T00:00:00+04:00,2025-06-16T20:00:00Z,2025-06-17T20:00:00Z,36.6,33.7475004196167,40.80516688028971,36.71495819091797,24,24,100.0,100.0
2981155,The Views,Asia/Dubai,AE,10071465,temperature c,temperature,temperature,c,1day,2025-06-18T00:00:00+04:00,2025-06-19T00:00:00+04:00,2025-06-17T20:00:00Z,2025-06-18T20:00:00Z,35.7,32.563124338785805,38.355499903361,35.585999965667725,24,24,100.0,100.0
2981155,The Views,Asia/Dubai,AE,10071465,temperature c,temperature,temperature,c,1day,2025-06-19T00:00:00+04:00,2025-06-20T00:00:00+04:00,2025-06-18T20:00:00Z,2025-06-19T20:00:00Z,35.1,32.23029136657715,39.21074962615967,34.86885404586792,24,24,100.0,100.0
2981155,The Views,Asia/Dubai,AE,10071465,temperature c,temperature,temperature,c,1day,2025-06-20T00:00:00+04:00,2025-06-21T00:00:00+04:00,2025-06-19T20:00:00Z,2025-06-20T20:00:00Z,34.8,32.37366612752279,38.51595878601074,34.5826252301534,24,24,100.0,100.0
2981155,The Views,Asia/Dubai,AE,10071465,temperature c,temperature,temperature,c,1day,2025-06-21T00:00:00+04:00,2025-06-22T00:00:00+04:00,2025-06-20T20:00:00Z,2025-06-21T20:00:00Z,34.9,31.903374830881756,37.71195856730143,34.8736457824707,24,24,100.0,100.0
2981155,The Views,Asia/Dubai,AE,10071465,temperature c,temperature,temperature,c,1day,2025-06-22T00:00:00+04:00,2025-06-23T00:00:00+04:00,2025-06-21T20:00:00Z,2025-06-22T20:00:00Z,34.8,31.974374612172443,37.61395804087321,34.59587446848551,24,23,96.0,96.0
2981155,The Views,Asia/Dubai,AE,10071465,temperature c,temperature,temperature,c,1day,2025-06-23T00:00:00+04:00,2025-06-24T00:00:00+04:00,2025-06-22T20:00:00Z,2025-06-23T20:00:00Z,34.8,32.113457997639976,37.31649971008301,35.183166821797684,24,22,92.0,92.0
2981155,The Views,Asia/Dubai,AE,10071465,temperature c,temperature,temperature,c,1day,2025-06-24T00:00:00+04:00,2025-06-25T00:00:00+04:00,2025-06-23T20:00:00Z,2025-06-24T20:00:00Z,34.9,31.45966641108195,38.56925010681152,34.91018740336101,24,24,100.0,100.0
2981155,The Views,Asia/Dubai,AE,10071465,temperature c,temperature,temperature,c,1day,2025-06-25T00:00:00+04:00,2025-06-26T00:00:00+04:00,2025-06-24T20:00:00Z,2025-06-25T20:00:00Z,35.2,31.780208428700764,38.330917040506996,35.049270947774254,24,20,83.0,83.0
2981155,The Views,Asia/Dubai,AE,10071465,temperature c,temperature,temperature,c,1day,2025-06-26T00:00:00+04:00,2025-06-27T00:00:00+04:00,2025-06-25T20:00:00Z,2025-06-26T20:00:00Z,35.1,32.74679183959961,37.86654154459635,35.17895793914795,24,24,100.0,100.0
2981155,The Views,Asia/Dubai,AE,10071465,temperature c,temperature,temperature,c,1day,2025-06-27T00:00:00+04:00,2025-06-28T00:00:00+04:00,2025-06-26T20:00:00Z,2025-06-27T20:00:00Z,36.0,33.642166455586754,38.51220893859863,36.14860407511394,24,24,100.0,100.0
2981155,The Views,Asia/Dubai,AE,10071465,temperature c,temperature,temperature,c,1day,2025-06-28T00:00:00+04:00,2025-06-29T00:00:00+04:00,2025-06-27T20:00:00Z,2025-06-28T20:00:00Z,36.3,34.722874323527016,39.043124516805015,35.90433311462402,24,24,100.0,100.0
2981155,The Views,Asia/Dubai,AE,10071465,temperature c,temperature,temperature,c,1day,2025-06-29T00:00:00+04:00,2025-06-30T00:00:00+04:00,2025-06-28T20:00:00Z,2025-06-29T20:00:00Z,35.5,34.03245735168457,37.28541628519694,35.05877145131429,24,24,100.0,100.0
2981155,The Views,Asia/Dubai,AE,10071465,temperature c,temperature,temperature,c,1day,2025-06-30T00:00:00+04:00,2025-07-01T00:00:00+04:00,2025-06-29T20:00:00Z,2025-06-30T20:00:00Z,34.9,32.908541997273765,37.025625228881836,35.04783344268799,24,24,100.0,100.0
2981155,The Views,Asia/Dubai,AE,10071465,temperature c,temperature,temperature,c,1day,2025-07-01T00:00:00+04:00,2025-07-02T00:00:00+04:00,2025-06-30T20:00:00Z,2025-07-01T20:00:00Z,35.9,32.80162525177002,38.7781670888265,36.262083212534584,24,24,100.0,100.0
2981155,The Views,Asia/Dubai,AE,10071465,temperature c,temperature,temperature,c,1day,2025-07-02T00:00:00+04:00,2025-07-03T00:00:00+04:00,2025-07-01T20:00:00Z,2025-07-02T20:00:00Z,35.6,33.355916341145836,37.632568995157875,35.512833436330155,24,24,100.0,100.0
2981155,The Views,Asia/Dubai,AE,10071465,temperature c,temperature,temperature,c,1day,2025-07-03T00:00:00+04:00,2025-07-04T00:00:00+04:00,2025-07-02T20:00:00Z,2025-07-03T20:00:00Z,35.0,32.56379095713297,37.85612519582113,34.56379175186157,24,24,100.0,100.0
2981155,The Views,Asia/Dubai,AE,10071465,temperature c,temperature,temperature,c,1day,2025-07-04T00:00:00+04:00,2025-07-05T00:00:00+04:00,2025-07-03T20:00:00Z,2025-07-04T20:00:00Z,35.1,32.31111113230387,38.18409697214762,35.31141630808513,24,24,100.0,100.0
2981155,The Views,Asia/Dubai,AE,10071465,temperature c,temperature,temperature,c,1day,2025-07-05T00:00:00+04:00,2025-07-06T00:00:00+04:00,2025-07-04T20:00:00Z,2025-07-05T20:00:00Z,35.1,33.27100054423014,37.51099967956543,34.80675665537516,24,24,100.0,100.0
2981155,The Views,Asia/Dubai,AE,10071465,temperature c,temperature,temperature,c,1day,2025-07-06T00:00:00+04:00,2025-07-07T00:00:00+04:00,2025-07-05T20:00:00Z,2025-07-06T20:00:00Z,34.6,32.60804144541422,37.000624656677246,34.256229082743324,24,24,100.0,100.0
2981155,The Views,Asia/Dubai,AE,10071465,temperature c,temperature,temperature,c,1day,2025-07-07T00:00:00+04:00,2025-07-08T00:00:00+04:00,2025-07-06T20:00:00Z,2025-07-07T20:00:00Z,34.2,31.54004176457723,37.01595815022787,33.84291664759318,24,24,100.0,100.0
2981155,The Views,Asia/Dubai,AE,10071465,temperature c,temperature,temperature,c,1day,2025-07-08T00:00:00+04:00,2025-07-09T00:00:00+04:00,2025-07-07T20:00:00Z,2025-07-08T20:00:00Z,34.6,31.896832942962646,37.42241605122884,34.9179581006368,24,24,100.0,100.0
2981155,The Views,Asia/Dubai,AE,10071465,temperature c,temperature,temperature,c,1day,2025-07-09T00:00:00+04:00,2025-07-10T00:00:00+04:00,2025-07-08T20:00:00Z,2025-07-09T20:00:00Z,35.0,32.32150014241537,37.303625424702965,35.17631260553996,24,24,100.0,100.0
2981155,The Views,Asia/Dubai,AE,10071465,temperature c,temperature,temperature,c,1day,2025-07-10T00:00:00+04:00,2025-07-11T00:00:00+04:00,2025-07-09T20:00:00Z,2025-07-10T20:00:00Z,35.4,32.825499534606934,38.09295781453451,35.76022879282633,24,24,100.0,100.0
